x_epoch,rt,id,pd,lat,lon
1534254614,1A,266,South Bound,37.544734954834,-77.4386467566857
1534254614,1C,2106,South Bound,37.4915027618408,-77.4868956479159
1534254614,1B,506,North Bound,37.6017910350453,-77.4519687999379
1534254624,1A,912,North Bound,37.5183219909668,-77.4481048583984
1534254624,1A,402,South Bound,37.506779229463,-77.4831470090951
1534254624,1C,2210,North Bound,37.5411888122559,-77.434375
1534254624,1B,257,South Bound,37.5350522359212,-77.4322494506836
1534254624,1B,260,North Bound,37.4940853118896,-77.4818000793457
1534254624,1A,266,South Bound,37.544734954834,-77.4386467566857
1534254624,1C,2106,South Bound,37.4915027618408,-77.4868956479159
1534254624,1B,506,North Bound,37.6017910350453,-77.4519687999379
1534254634,1A,912,North Bound,37.518346266313,-77.4480676362009
1534254634,1A,402,South Bound,37.506779229463,-77.4831470090951
1534254634,1C,2210,North Bound,37.5416132609049,-77.4350954691569
1534254634,1B,257,South Bound,37.5350522359212,-77.4322494506836
1534254634,1B,260,North Bound,37.4958749457971,-77.4832305908203
1534254634,1A,266,South Bound,37.543638790355,-77.4387171128217
1534254634,1C,2106,South Bound,37.4915027618408,-77.4868956479159
1534254634,1B,506,North Bound,37.6017910350453,-77.4519687999379
1534254644,1A,912,North Bound,37.518346266313,-77.4480676362009
1534254644,1A,402,South Bound,37.5081043804393,-77.486125609454
1534254644,1C,2210,North Bound,37.5416132609049,-77.4350954691569
1534254644,1B,257,South Bound,37.5336651588554,-77.4326693406746
1534254644,1B,260,North Bound,37.4958749457971,-77.4832305908203
1534254644,1A,266,South Bound,37.543638790355,-77.4387171128217
1534254644,1C,2106,South Bound,37.4915027618408,-77.4868956479159
1534254644,1A,206,North Bound,37.5491104125977,-77.4401016235352
1534254644,1B,506,North Bound,37.6016960144043,-77.4527026089755
1534254654,1A,912,North Bound,37.518346266313,-77.4480676362009
1534254654,1A,402,South Bound,37.5081043804393,-77.486125609454
1534254654,1C,2210,North Bound,37.5416132609049,-77.4350954691569
1534254654,1B,257,South Bound,37.5336651588554,-77.4326693406746
1534254654,1B,260,North Bound,37.4958749457971,-77.4832305908203
1534254654,1A,266,South Bound,37.543638790355,-77.4387171128217
1534254654,1C,2106,South Bound,37.4915027618408,-77.4868956479159
1534254654,1A,206,North Bound,37.5491104125977,-77.4401016235352
1534254654,1B,506,North Bound,37.6016960144043,-77.4527026089755
1534254664,1A,912,North Bound,37.5201432845172,-77.445255503935
1534254664,1A,402,South Bound,37.5081043804393,-77.486125609454
1534254664,1C,2210,North Bound,37.5433542656176,-77.4379952170632
1534254664,1A,250,North Bound,37.5014343261719,-77.5296783447266
1534254664,1B,257,South Bound,37.5336651588554,-77.4326693406746
1534254664,1B,260,North Bound,37.4988826353159,-77.478584745037
1534254664,1A,266,South Bound,37.543638790355,-77.4387171128217
1534254664,1C,2106,South Bound,37.4921517091639,-77.487652498133
1534254664,1A,206,North Bound,37.5491104125977,-77.4401016235352
1534254664,1B,506,North Bound,37.6016960144043,-77.4527026089755
1534254674,1A,912,North Bound,37.5201432845172,-77.445255503935
1534254674,1A,402,South Bound,37.5081043804393,-77.486125609454
1534254674,1C,2210,North Bound,37.5433542656176,-77.4379952170632
1534254674,1A,250,North Bound,37.5014343261719,-77.5296783447266
1534254674,1B,257,South Bound,37.5336651588554,-77.4326693406746
1534254674,1B,260,North Bound,37.4988826353159,-77.478584745037
1534254674,1A,266,South Bound,37.5434480146928,-77.4384189952504
1534254674,1C,2106,South Bound,37.4921517091639,-77.487652498133
1534254674,1A,206,North Bound,37.5491104125977,-77.4401016235352
1534254674,1B,506,North Bound,37.6016960144043,-77.4527026089755
1534254684,1A,912,North Bound,37.5201432845172,-77.445255503935
1534254684,1A,402,South Bound,37.5081043804393,-77.486125609454
1534254684,1C,2210,North Bound,37.5433542656176,-77.4379952170632
1534254684,1A,250,North Bound,37.5014343261719,-77.5296783447266
1534254684,1B,257,South Bound,37.5336651588554,-77.4326693406746
1534254684,1B,260,North Bound,37.4988826353159,-77.478584745037
1534254684,1A,266,South Bound,37.5431158470385,-77.4378634366122
1534254684,1C,2106,South Bound,37.4921517091639,-77.487652498133
1534254684,1A,206,North Bound,37.5491104125977,-77.4401016235352
1534254684,1B,506,North Bound,37.6016960144043,-77.4527026089755
1534254694,1A,912,North Bound,37.5201432845172,-77.445255503935
1534254694,1A,402,South Bound,37.5092485215929,-77.4861356947157
1534254694,1C,2210,North Bound,37.5433542656176,-77.4379952170632
1534254694,1A,250,North Bound,37.5014343261719,-77.5296783447266
1534254694,1B,257,South Bound,37.5336651588554,-77.4326693406746
1534254694,1B,260,North Bound,37.4988826353159,-77.478584745037
1534254694,1A,266,South Bound,37.5431158470385,-77.4378634366122
1534254694,1C,2106,South Bound,37.4921517091639,-77.487652498133
1534254694,1A,206,North Bound,37.5491104125977,-77.4401016235352
1534254694,1B,506,North Bound,37.6043941440867,-77.4547798953839
1534254704,1A,912,North Bound,37.5201432845172,-77.445255503935
1534254704,1A,402,South Bound,37.5092485215929,-77.4861356947157
1534254704,1C,2210,North Bound,37.5433542656176,-77.4379952170632
1534254704,1A,250,North Bound,37.5014343261719,-77.5296783447266
1534254704,1B,257,South Bound,37.5336651588554,-77.4326693406746
1534254704,1B,260,North Bound,37.4988826353159,-77.478584745037
1534254704,1A,266,South Bound,37.5431158470385,-77.4378634366122
1534254704,1C,2106,South Bound,37.4921517091639,-77.487652498133
1534254704,1A,206,North Bound,37.5513038635254,-77.4406967163086
1534254704,1B,506,North Bound,37.6043941440867,-77.4547798953839
1534254714,1A,912,North Bound,37.5201432845172,-77.445255503935
1534254714,1A,402,South Bound,37.5092485215929,-77.4861356947157
1534254714,1C,2210,North Bound,37.5433542656176,-77.4379952170632
1534254714,1A,250,North Bound,37.5014343261719,-77.5296783447266
1534254714,1B,257,South Bound,37.5331884111677,-77.4328002929688
1534254714,1B,260,North Bound,37.4988826353159,-77.478584745037
1534254714,1A,266,South Bound,37.5431158470385,-77.4378634366122
1534254714,1C,2106,South Bound,37.4914800203764,-77.4904086773212
1534254714,1A,206,North Bound,37.5513038635254,-77.4406967163086
1534254714,1B,506,North Bound,37.6043941440867,-77.4547798953839
1534254724,1A,912,North Bound,37.5209591306489,-77.4440007703058
1534254724,1A,402,South Bound,37.5092485215929,-77.4861356947157
1534254724,1C,2210,North Bound,37.5434737112008,-77.4381974164177
1534254724,1A,250,North Bound,37.497974395752,-77.5281372070312
1534254724,1B,257,South Bound,37.5331884111677,-77.4328002929688
1534254724,1B,260,North Bound,37.4988826353159,-77.478584745037
1534254724,1A,266,South Bound,37.5426618092096,-77.4371119257229
1534254724,1C,2106,South Bound,37.4914800203764,-77.4904086773212
1534254724,1A,206,North Bound,37.5513038635254,-77.4406967163086
1534254724,1B,506,North Bound,37.6043941440867,-77.4547798953839
1534254734,1A,912,North Bound,37.5209591306489,-77.4440007703058
1534254734,1A,402,South Bound,37.5092485215929,-77.4861356947157
1534254734,1C,2210,North Bound,37.5434737112008,-77.4381974164177
1534254734,1A,250,North Bound,37.497974395752,-77.5281372070312
1534254734,1B,257,South Bound,37.5331884111677,-77.4328002929688
1534254734,1B,260,North Bound,37.4988826353159,-77.478584745037
1534254734,1A,266,South Bound,37.5426618092096,-77.4371119257229
1534254734,1C,2106,South Bound,37.4914800203764,-77.4904086773212
1534254734,1A,206,North Bound,37.5513038635254,-77.4406967163086
1534254734,1B,506,North Bound,37.6055484098547,-77.4513697904699
1534254744,1A,912,North Bound,37.5209591306489,-77.4440007703058
1534254744,1A,402,South Bound,37.5079731941223,-77.4923582077026
1534254744,1C,2210,North Bound,37.5434737112008,-77.4381974164177
1534254744,1A,250,North Bound,37.497974395752,-77.5281372070312
1534254744,1B,257,South Bound,37.5331884111677,-77.4328002929688
1534254744,1B,260,North Bound,37.4988826353159,-77.478584745037
1534254744,1A,266,South Bound,37.5426618092096,-77.4371119257229
1534254744,1C,2106,South Bound,37.4914800203764,-77.4904086773212
1534254744,1A,206,North Bound,37.5522270202637,-77.4409484863281
1534254744,1B,506,North Bound,37.6055484098547,-77.4513697904699
1534254754,1A,912,North Bound,37.5213979395424,-77.4433876595846
1534254754,1A,402,South Bound,37.5079731941223,-77.4923582077026
1534254754,1C,2210,North Bound,37.5434737112008,-77.4381974164177
1534254754,1A,250,North Bound,37.497974395752,-77.5281372070312
1534254754,1B,257,South Bound,37.5331884111677,-77.4328002929688
1534254754,1B,260,North Bound,37.4988826353159,-77.478584745037
1534254754,1A,266,South Bound,37.5426618092096,-77.4371119257229
1534254754,1C,2106,South Bound,37.489977656184,-77.4927178460198
1534254754,1A,206,North Bound,37.5522270202637,-77.4409484863281
1534254754,1C,506,South Bound,37.6044311523438,-77.4504928588867
1534254764,1A,912,North Bound,37.5214462280273,-77.4433186848958
1534254764,1A,402,South Bound,37.5079731941223,-77.4923582077026
1534254764,1C,2210,North Bound,37.5438486272638,-77.4388240467418
1534254764,1A,250,North Bound,37.497974395752,-77.5281372070312
1534254764,1B,257,South Bound,37.5331884111677,-77.4328002929688
1534254764,1B,260,North Bound,37.5021076202393,-77.4753706359863
1534254764,1A,266,South Bound,37.5426618092096,-77.4371119257229
1534254764,1C,2106,South Bound,37.489977656184,-77.4927178460198
1534254764,1A,206,North Bound,37.5522270202637,-77.4409484863281
1534254764,1C,506,South Bound,37.6044311523438,-77.4504928588867
1534254774,1A,912,North Bound,37.5214462280273,-77.4433186848958
1534254774,1A,402,South Bound,37.5066027641296,-77.496853351593
1534254774,1C,2210,North Bound,37.5438486272638,-77.4388240467418
1534254774,1A,250,North Bound,37.497974395752,-77.5281372070312
1534254774,1B,257,South Bound,37.5271360036489,-77.4348695084855
1534254774,1B,260,North Bound,37.5021076202393,-77.4753706359863
1534254774,1A,266,South Bound,37.5426618092096,-77.4371119257229
1534254774,1C,2106,South Bound,37.489977656184,-77.4927178460198
1534254774,1A,206,North Bound,37.5522270202637,-77.4409484863281
1534254774,1C,506,South Bound,37.6044311523438,-77.4504928588867
1534254784,1A,912,North Bound,37.5214462280273,-77.4433186848958
1534254784,1A,402,South Bound,37.5066027641296,-77.496853351593
1534254784,1C,2210,North Bound,37.5438486272638,-77.4388240467418
1534254784,1A,250,North Bound,37.4990862678079,-77.527006037095
1534254784,1B,257,South Bound,37.5271360036489,-77.4348695084855
1534254784,1B,260,North Bound,37.5021076202393,-77.4753706359863
1534254784,1A,266,South Bound,37.5426618092096,-77.4371119257229
1534254784,1C,2106,South Bound,37.489977656184,-77.4927178460198
1534254784,1A,206,North Bound,37.5524787902832,-77.4409942626953
1534254784,1C,506,South Bound,37.6044311523438,-77.4504928588867
1534254794,1A,912,North Bound,37.5214462280273,-77.4433186848958
1534254794,1A,402,South Bound,37.506378568452,-77.4979800520272
1534254794,1C,2210,North Bound,37.5438486272638,-77.4388240467418
1534254794,1A,250,North Bound,37.4990862678079,-77.527006037095
1534254794,1B,257,South Bound,37.5271360036489,-77.4348695084855
1534254794,1B,260,North Bound,37.5021076202393,-77.4753706359863
1534254794,1A,266,South Bound,37.5426618092096,-77.4371119257229
1534254794,1C,2106,South Bound,37.4862539357152,-77.4974917707772
1534254794,1A,206,North Bound,37.5524787902832,-77.4409942626953
1534254794,1C,506,South Bound,37.6020965576172,-77.4503631591797
1534254804,1A,912,North Bound,37.5214462280273,-77.4433186848958
1534254804,1A,402,South Bound,37.506378568452,-77.4979800520272
1534254804,1C,2210,North Bound,37.5438486272638,-77.4388240467418
1534254804,1A,250,North Bound,37.4990862678079,-77.527006037095
1534254804,1B,257,South Bound,37.5271360036489,-77.4348695084855
1534254804,1B,260,North Bound,37.5021076202393,-77.4753706359863
1534254804,1A,266,South Bound,37.5426618092096,-77.4371119257229
1534254804,1C,2106,South Bound,37.4862539357152,-77.4974917707772
1534254804,1A,206,North Bound,37.5525882720947,-77.4410151163737
1534254804,1C,506,South Bound,37.6020965576172,-77.4503631591797
1534254814,1A,912,North Bound,37.5214462280273,-77.4433186848958
1534254814,1A,402,South Bound,37.506378568452,-77.4979800520272
1534254814,1C,2210,North Bound,37.5441807578592,-77.4393003127154
1534254814,1A,250,North Bound,37.4990862678079,-77.527006037095
1534254814,1B,257,South Bound,37.5271360036489,-77.4348695084855
1534254814,1B,260,North Bound,37.5021076202393,-77.4753706359863
1534254814,1A,266,South Bound,37.5426618092096,-77.4371119257229
1534254814,1C,2106,South Bound,37.4862539357152,-77.4974917707772
1534254814,1A,206,North Bound,37.5525882720947,-77.4410151163737
1534254814,1C,506,South Bound,37.6020965576172,-77.4503631591797
1534254824,1A,912,North Bound,37.5226097106934,-77.4413795471191
1534254824,1A,402,South Bound,37.506378568452,-77.4979800520272
1534254824,1C,2210,North Bound,37.5442397173713,-77.4393979240866
1534254824,1A,250,North Bound,37.5004917491566,-77.5277075334029
1534254824,1B,257,South Bound,37.5271360036489,-77.4348695084855
1534254824,1B,260,North Bound,37.5021076202393,-77.4753706359863
1534254824,1A,266,South Bound,37.5405163104718,-77.4334895207332
1534254824,1C,2106,South Bound,37.4862539357152,-77.4974917707772
1534254824,1A,206,North Bound,37.5536613464355,-77.4412536621094
1534254824,1C,506,South Bound,37.6020965576172,-77.4503631591797
1534254835,1A,912,North Bound,37.5226097106934,-77.4413795471191
1534254835,1A,402,South Bound,37.5049626385724,-77.5062835128219
1534254835,1C,2210,North Bound,37.5442397173713,-77.4393979240866
1534254835,1A,250,North Bound,37.5004917491566,-77.5277075334029
1534254835,1B,257,South Bound,37.5253255208333,-77.4371978759766
1534254835,1B,260,North Bound,37.5023583306207,-77.4755630493164
1534254835,1A,266,South Bound,37.5405163104718,-77.4334895207332
1534254835,1C,2106,South Bound,37.4862539357152,-77.4974917707772
1534254835,1A,206,North Bound,37.5536613464355,-77.4412536621094
1534254835,1C,506,South Bound,37.6020965576172,-77.4503631591797
1534254844,1A,912,North Bound,37.5226097106934,-77.4413795471191
1534254844,1A,402,South Bound,37.5049626385724,-77.5062835128219
1534254844,1C,2210,North Bound,37.5442397173713,-77.4393979240866
1534254844,1A,250,North Bound,37.5004917491566,-77.5277075334029
1534254844,1B,257,South Bound,37.5245607968034,-77.4384082925731
1534254844,1B,260,North Bound,37.5028115908305,-77.4759956995646
1534254844,1A,266,South Bound,37.5405163104718,-77.4334895207332
1534254844,1C,2106,South Bound,37.4841895470252,-77.5010364239032
1534254844,1A,206,North Bound,37.5563887924445,-77.4420636286501
1534254844,1C,506,South Bound,37.6012725830078,-77.4502868652344
1534254854,1A,912,North Bound,37.5226097106934,-77.4413795471191
1534254854,1A,402,South Bound,37.5043954329057,-77.5092121471058
1534254854,1C,2210,North Bound,37.5442397173713,-77.4393979240866
1534254854,1A,250,North Bound,37.5004917491566,-77.5277075334029
1534254854,1B,257,South Bound,37.5245607968034,-77.4384082925731
1534254854,1B,260,North Bound,37.5028115908305,-77.4759956995646
1534254854,1A,266,South Bound,37.539969193308,-77.4325846621865
1534254854,1C,2106,South Bound,37.4841430859688,-77.5011135003506
1534254854,1A,206,North Bound,37.5563887924445,-77.4420636286501
1534254854,1C,506,South Bound,37.6012725830078,-77.4502868652344
1534254865,1A,912,North Bound,37.5226097106934,-77.4413795471191
1534254865,1A,402,South Bound,37.5043132848907,-77.5096732691715
1534254865,1C,2210,North Bound,37.5448341922484,-77.4397815206777
1534254865,1A,250,North Bound,37.5004917491566,-77.5277075334029
1534254865,1B,257,South Bound,37.5235242554636,-77.4400898326527
1534254865,1B,260,North Bound,37.5028115908305,-77.4759956995646
1534254865,1A,266,South Bound,37.539969193308,-77.4325846621865
1534254865,1C,2106,South Bound,37.4841430859688,-77.5011135003506
1534254865,1A,206,North Bound,37.5589313791759,-77.4424472638031
1534254865,1C,506,South Bound,37.6011428833008,-77.4501876831055
1534254875,1A,912,North Bound,37.5226097106934,-77.4413795471191
1534254875,1A,402,South Bound,37.5043132848907,-77.5096732691715
1534254875,1C,2210,North Bound,37.5448341922484,-77.4397815206777
1534254875,1A,250,North Bound,37.5019130706787,-77.5214767456055
1534254875,1B,257,South Bound,37.5226919386122,-77.4415113661024
1534254875,1B,260,North Bound,37.5032486548791,-77.4760974003718
1534254875,1A,266,South Bound,37.539969193308,-77.4325846621865
1534254875,1C,2106,South Bound,37.4841430859688,-77.5011135003506
1534254875,1A,206,North Bound,37.5589313791759,-77.4424472638031
1534254875,1C,506,South Bound,37.6011428833008,-77.4501876831055
1534254885,1A,912,North Bound,37.5226097106934,-77.4413795471191
1534254885,1A,402,South Bound,37.5043132848907,-77.5096732691715
1534254885,1C,2210,North Bound,37.5448341922484,-77.4397815206777
1534254885,1A,250,North Bound,37.5019130706787,-77.5214767456055
1534254885,1B,257,South Bound,37.5226919386122,-77.4415113661024
1534254885,1B,260,North Bound,37.5032486548791,-77.4760974003718
1534254885,1A,266,South Bound,37.539969193308,-77.4325846621865
1534254885,1C,2106,South Bound,37.4822824539677,-77.5044560586253
1534254885,1A,206,North Bound,37.5614036033893,-77.4426027495286
1534254885,1C,506,South Bound,37.6011428833008,-77.4501876831055
1534254895,1A,912,North Bound,37.5226097106934,-77.4413795471191
1534254895,1A,402,South Bound,37.5035156522478,-77.5141767774309
1534254895,1C,2210,North Bound,37.5448341922484,-77.4397815206777
1534254895,1A,250,North Bound,37.5019130706787,-77.5214767456055
1534254895,1B,257,South Bound,37.5226919386122,-77.4415113661024
1534254895,1B,260,North Bound,37.5032486548791,-77.4760974003718
1534254895,1A,266,South Bound,37.539969193308,-77.4325846621865
1534254895,1C,2106,South Bound,37.4822824539677,-77.5044560586253
1534254895,1A,206,North Bound,37.5614036033893,-77.4426027495286
1534254895,1C,506,South Bound,37.6011428833008,-77.4501876831055
1534254905,1A,912,North Bound,37.5226097106934,-77.4413795471191
1534254905,1A,402,South Bound,37.5033894379934,-77.5149240493774
1534254905,1C,2210,North Bound,37.5472984313965,-77.4374923706055
1534254905,1A,250,North Bound,37.5019130706787,-77.5214767456055
1534254905,1B,257,South Bound,37.5226919386122,-77.4415113661024
1534254905,1B,260,North Bound,37.5032486548791,-77.4760974003718
1534254905,1A,266,South Bound,37.5385747967344,-77.4302680275657
1534254905,1C,2106,South Bound,37.4822824539677,-77.5044560586253
1534254905,1A,206,North Bound,37.5614036033893,-77.4426027495286
1534254905,1C,506,South Bound,37.5969335265079,-77.4495393138821
1534254915,1A,912,North Bound,37.5226097106934,-77.4413795471191
1534254915,1A,402,South Bound,37.5033894379934,-77.5149240493774
1534254915,1C,2210,North Bound,37.547396618387,-77.4374499113663
1534254915,1A,250,North Bound,37.5019130706787,-77.5214767456055
1534254915,1B,257,South Bound,37.5224229913009,-77.4419567710475
1534254915,1B,260,North Bound,37.5032486548791,-77.4760974003718
1534254915,1A,266,South Bound,37.5385747967344,-77.4302680275657
1534254915,1C,2106,South Bound,37.4808147358444,-77.5083885912625
1534254915,1A,206,North Bound,37.5614036033893,-77.4426027495286
1534254915,1C,506,South Bound,37.5969335265079,-77.4495393138821
1534254925,1A,912,North Bound,37.5226097106934,-77.4413795471191
1534254925,1A,402,South Bound,37.5033894379934,-77.5149240493774
1534254925,1C,2210,North Bound,37.547396618387,-77.4374499113663
1534254925,1A,250,North Bound,37.5019130706787,-77.5214767456055
1534254925,1B,257,South Bound,37.5224229913009,-77.4419567710475
1534254925,1B,260,North Bound,37.5032486548791,-77.4760974003718
1534254925,1A,266,South Bound,37.5385747967344,-77.4302680275657
1534254925,1C,2106,South Bound,37.4808147358444,-77.5083885912625
1534254925,1A,206,North Bound,37.5628943125407,-77.4433312733968
1534254925,1C,506,South Bound,37.5940190095168,-77.4490421001728
1534254935,1A,912,North Bound,37.5227405230204,-77.4412782986959
1534254935,1A,402,South Bound,37.5027244442799,-77.5186293555088
1534254935,1C,2210,North Bound,37.547396618387,-77.4374499113663
1534254935,1A,250,North Bound,37.5019130706787,-77.5214767456055
1534254935,1B,257,South Bound,37.5224229913009,-77.4419567710475
1534254935,1B,260,North Bound,37.5032486548791,-77.4760974003718
1534254935,1A,266,South Bound,37.5385747967344,-77.4302680275657
1534254935,1C,2106,South Bound,37.4808147358444,-77.5083885912625
1534254935,1A,206,North Bound,37.5628943125407,-77.4433312733968
1534254935,1C,506,South Bound,37.5940190095168,-77.4490421001728
1534254945,1A,912,North Bound,37.5227405230204,-77.4412782986959
1534254945,1A,402,South Bound,37.5024553186753,-77.5201088400448
1534254945,1C,2210,North Bound,37.547396618387,-77.4374499113663
1534254945,1A,250,North Bound,37.5019130706787,-77.5214767456055
1534254945,1B,257,South Bound,37.5211749076843,-77.4438650608063
1534254945,1B,260,North Bound,37.5032486548791,-77.4760974003718
1534254945,1A,266,South Bound,37.5385747967344,-77.4302680275657
1534254945,1C,2106,South Bound,37.4798862139384,-77.5120666821798
1534254945,1A,206,North Bound,37.5628943125407,-77.4433312733968
1534254945,1C,506,South Bound,37.5910241868761,-77.4485037061903
1534254955,1A,912,North Bound,37.5227405230204,-77.4412782986959
1534254955,1A,402,South Bound,37.5024553186753,-77.5201088400448
1534254955,1C,2210,North Bound,37.547396618387,-77.4374499113663
1534254955,1A,250,North Bound,37.5019130706787,-77.5214767456055
1534254955,1B,257,South Bound,37.5211749076843,-77.4438650608063
1534254955,1B,260,North Bound,37.5032486548791,-77.4760974003718
1534254955,1A,266,South Bound,37.5385747967344,-77.4302680275657
1534254955,1C,2106,South Bound,37.4798862139384,-77.5120666821798
1534254955,1A,206,North Bound,37.5628943125407,-77.4433312733968
1534254955,1C,506,South Bound,37.5910241868761,-77.4485037061903
1534254965,1A,912,North Bound,37.5245217792058,-77.4384734590175
1534254965,1A,402,South Bound,37.5024553186753,-77.5201088400448
1534254965,1C,2210,North Bound,37.547396618387,-77.4374499113663
1534254965,1A,250,North Bound,37.5019130706787,-77.5214767456055
1534254965,1B,257,South Bound,37.5209884643555,-77.4441477457682
1534254965,1B,260,North Bound,37.5032486548791,-77.4760974003718
1534254965,1A,266,South Bound,37.5363019512546,-77.4313514463363
1534254965,1C,2106,South Bound,37.4798862139384,-77.5120666821798
1534254965,1A,206,North Bound,37.5628943125407,-77.4433312733968
1534254965,1C,506,South Bound,37.5910241868761,-77.4485037061903
1534254975,1A,912,North Bound,37.5257413763749,-77.4365507427015
1534254975,1A,402,South Bound,37.5024553186753,-77.5201088400448
1534254975,1C,2210,North Bound,37.547396618387,-77.4374499113663
1534254975,1A,250,North Bound,37.502755519322,-77.5169230869838
1534254975,1B,257,South Bound,37.5209884643555,-77.4441477457682
1534254975,1B,260,North Bound,37.5036707697688,-77.4754636609876
1534254975,1A,266,South Bound,37.5363019512546,-77.4313514463363
1534254975,1C,2106,South Bound,37.4798862139384,-77.5120666821798
1534254975,1A,206,North Bound,37.5628943125407,-77.4433312733968
1534254975,1C,506,South Bound,37.5910241868761,-77.4485037061903
1534254985,1A,912,North Bound,37.5257413763749,-77.4365507427015
1534254985,1A,402,South Bound,37.5024553186753,-77.5201088400448
1534254985,1C,2210,North Bound,37.547396618387,-77.4374499113663
1534254985,1A,250,North Bound,37.502755519322,-77.5169230869838
1534254985,1B,257,South Bound,37.5209884643555,-77.4441477457682
1534254985,1B,260,North Bound,37.5036707697688,-77.4754636609876
1534254985,1A,266,South Bound,37.5363019512546,-77.4313514463363
1534254985,1C,2106,South Bound,37.4798862139384,-77.5120666821798
1534254985,1A,206,North Bound,37.5679321289062,-77.4443740844727
1534254985,1C,506,South Bound,37.5910241868761,-77.4485037061903
1534254995,1A,912,North Bound,37.5257413763749,-77.4365507427015
1534254995,1A,402,South Bound,37.5012796575373,-77.5266799926758
1534254995,1C,2210,North Bound,37.547396618387,-77.4374499113663
1534254995,1A,250,North Bound,37.5032854791897,-77.5142353114797
1534254995,1B,257,South Bound,37.5209884643555,-77.4441477457682
1534254995,1B,260,North Bound,37.5036707697688,-77.4754636609876
1534254995,1A,266,South Bound,37.535028245714,-77.432255215115
1534254995,1C,2106,South Bound,37.4804398109173,-77.5115356445312
1534254995,1A,206,North Bound,37.5679321289062,-77.4443740844727
1534254995,1C,506,South Bound,37.5885454813639,-77.4480845133464
1534255005,1A,912,North Bound,37.5257413763749,-77.4365507427015
1534255005,1A,402,South Bound,37.501189385691,-77.5275290704543
1534255005,1A,250,North Bound,37.5032854791897,-77.5142353114797
1534255005,1B,257,South Bound,37.5209884643555,-77.4441477457682
1534255005,1B,260,North Bound,37.5036707697688,-77.4754636609876
1534255005,1A,266,South Bound,37.535028245714,-77.432255215115
1534255005,1C,2106,South Bound,37.4804398109173,-77.5115356445312
1534255005,1A,206,North Bound,37.5679827470046,-77.444387289194
1534255005,1C,506,South Bound,37.5878249137632,-77.4479665448589
1534255015,1A,912,North Bound,37.5257413763749,-77.4365507427015
1534255015,1A,402,South Bound,37.501189385691,-77.5275290704543
1534255015,1A,250,North Bound,37.5032854791897,-77.5142353114797
1534255015,1B,257,South Bound,37.5209884643555,-77.4441477457682
1534255015,1B,260,North Bound,37.5036707697688,-77.4754636609876
1534255015,1A,266,South Bound,37.535028245714,-77.432255215115
1534255015,1C,2106,South Bound,37.4804398109173,-77.5115356445312
1534255015,1A,206,North Bound,37.5679827470046,-77.444387289194
1534255015,1C,506,South Bound,37.5878249137632,-77.4479665448589
1534255025,1A,912,North Bound,37.5257413763749,-77.4365507427015
1534255025,1A,402,South Bound,37.501189385691,-77.5275290704543
1534255025,1A,250,North Bound,37.5032854791897,-77.5142353114797
1534255025,1B,257,South Bound,37.5208301544189,-77.444356721023
1534255025,1B,260,North Bound,37.5036707697688,-77.4754636609876
1534255025,1A,266,South Bound,37.535028245714,-77.432255215115
1534255025,1C,2106,South Bound,37.4804398109173,-77.5115356445312
1534255025,1A,206,North Bound,37.5679827470046,-77.444387289194
1534255025,1C,506,South Bound,37.5878249137632,-77.4479665448589
1534255035,1A,912,North Bound,37.5300662700947,-77.4337865976187
1534255035,1A,402,South Bound,37.501189385691,-77.5275290704543
1534255035,1A,250,North Bound,37.5038521378129,-77.5111656188965
1534255035,1B,257,South Bound,37.5208301544189,-77.444356721023
1534255035,1B,260,North Bound,37.5036707697688,-77.4754636609876
1534255035,1A,266,South Bound,37.535028245714,-77.432255215115
1534255035,1C,2106,South Bound,37.4804398109173,-77.5115356445312
1534255035,1A,206,North Bound,37.5679827470046,-77.444387289194
1534255035,1C,506,South Bound,37.586714445655,-77.4477775915345
1534255045,1A,912,North Bound,37.5300662700947,-77.4337865976187
1534255045,1A,402,South Bound,37.501189385691,-77.5275290704543
1534255045,1A,250,North Bound,37.5038521378129,-77.5111656188965
1534255045,1B,257,South Bound,37.5208301544189,-77.444356721023
1534255045,1B,260,North Bound,37.5036707697688,-77.4754636609876
1534255045,1A,266,South Bound,37.535028245714,-77.432255215115
1534255045,1C,2106,South Bound,37.4804398109173,-77.5115356445312
1534255045,1A,206,North Bound,37.5679827470046,-77.444387289194
1534255045,1C,506,South Bound,37.586714445655,-77.4477775915345
1534255055,1A,912,North Bound,37.5300662700947,-77.4337865976187
1534255055,1A,402,South Bound,37.5012538533815,-77.5277844281264
1534255055,1C,2210,North Bound,37.5497167250689,-77.4402515186983
1534255055,1A,250,North Bound,37.5038521378129,-77.5111656188965
1534255055,1B,257,South Bound,37.5208301544189,-77.444356721023
1534255055,1B,260,North Bound,37.5036707697688,-77.4754636609876
1534255055,1A,266,South Bound,37.5344985679344,-77.4324383205838
1534255055,1C,2106,South Bound,37.4804398109173,-77.5115356445312
1534255055,1A,206,North Bound,37.5679827470046,-77.444387289194
1534255055,1C,506,South Bound,37.586714445655,-77.4477775915345
1534255065,1A,912,North Bound,37.5300662700947,-77.4337865976187
1534255065,1A,402,South Bound,37.5012538533815,-77.5277844281264
1534255065,1C,2210,North Bound,37.5497167250689,-77.4402515186983
1534255065,1A,250,North Bound,37.5038521378129,-77.5111656188965
1534255065,1B,257,South Bound,37.5208301544189,-77.444356721023
